C689493,FR0087,6.57,50000,22062021 10291600,PT. BANK DANAMON INDONESIA  TBK,PT. BANK DANAMON INDONESIA  TBK,CR-IB-PT. BANK DANAMON INDONESIA  TBK-00,BDINDEPO,null,OR,50000,50905650000,1158150000
C689326,FR0087,6.59,25000,22062021 10172200,PT. BANK MANDIRI (PERSERO)  TBK,PT. BANK MANDIRI (PERSERO)  TBK,CR-IB-PT. BANK MANDIRI (PERSERO)  TBK-00,BMRIDEPO,null,OR,25000,25417650000,579075000
C689400,FR0087,6.59,200000,22062021 10234800,KC JPMORGAN CHASE BANK  N.A.,KC JPMORGAN CHASE BANK  N.A.,CR-IB-KC JPMORGAN CHASE BANK N.A.-00,CHASDEPO,null,OR,200000,203341200000,4632600000
C689443,FR0087,6.59,50000,22062021 10265600,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IB-PT. BANK CENTRAL ASIA TBK-BMAS,CENADEPO,null,OR,50000,50835300000,1158150000
C689449,FR0087,6.59,50000,22062021 10271000,PT. BANK DANAMON INDONESIA  TBK,PT. BANK DANAMON INDONESIA  TBK,CR-IB-PT. BANK DANAMON INDONESIA  TBK-00,BDINDEPO,null,OR,50000,50835300000,1158150000
C689462,FR0087,6.59,30000,22062021 10275100,PT. BAHANA SEKURITAS,PT BANK CIMB NIAGA TBK,CR-SC-CUSTODIAN SERVICES BANKNIAGA - INVESTOR-Bahana C,BNIAINVT-DEPO,null,OR,30000,30501180000,694890000
C689484,FR0087,6.59,5000,22062021 10285200,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,5000,5083530000,115815000
C689505,FR0087,6.59,250000,22062021 10294100,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,250000,254176500000,5790750000
C689600,FR0087,6.59,30000,22062021 10342000,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-SC-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-DANAREKSA SEK,BRINDEPO,null,OR,30000,30501180000,694890000
C689639,FR0087,6.59,30000,22062021 10355300,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-SC-PT. BANK CENTRAL ASIA TBK-PACIFIC SEKU,CENADEPO,null,OR,30000,30501180000,694890000
C689644,FR0087,6.59,255000,22062021 10355800,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,255000,259260030000,5906565000
C689658,FR0087,6.59,400000,22062021 10363700,DEUTSCHE BANK  A.G.,DEUTSCHE BANK  A.G.,CR-IB-DEUTSCHE BANK  A.G.-00,DEUTDEPO,null,OR,400000,406682400000,9265200000
C689679,FR0087,6.59,400000,22062021 10374600,DEUTSCHE BANK  A.G.,DEUTSCHE BANK  A.G.,CR-IB-DEUTSCHE BANK  A.G.-00,DEUTDEPO,null,OR,400000,406682400000,9265200000
C689701,FR0087,6.59,250000,22062021 10393400,BRI DANAREKSA SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-BPJS TK - JHT,BMRIINVT-DEPO,null,OR,250000,254176500000,5790750000
C689740,FR0087,6.59,250000,22062021 10434500,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,250000,254176500000,5790750000
C689760,FR0087,6.59,104200,22062021 10473900,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,104200,105940765200,2413584600
C689524,FR0087,6.6,1000,22062021 10305600,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IS-PT. BANK CENTRAL ASIA TBK-ARAKSA,CENADEPO,null,OR,525,533401575,12160575
C689538,FR0087,6.6,50000,22062021 10315200,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,26274,26694462822,608584662
C689599,FR0087,6.6,25000,22062021 10341900,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,13137,13347231411,304292331
C689614,FR0087,6.6,60000,22062021 10345000,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-SC-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-DANAREKSA SEK,BRINDEPO,null,OR,31529,32033558587,730306227
C689645,FR0087,6.6,30000,22062021 10360900,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-SC-PT. BANK CENTRAL ASIA TBK-PACIFIC SEKU,CENADEPO,null,OR,15764,16016271292,365141532
C689649,FR0087,6.6,20000,22062021 10361300,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,10510,10678191530,243443130
C689511,FR0087,6.6,280000,22062021 10300500,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,147134,149488585402,3408064842
C689675,FR0087,6.6,20000,22062021 10373700,CITIBANK  N.A.,CITIBANK  N.A.,CR-IB-CITIBANK  N.A.-00,CITIDEPO,null,OR,10510,10678191530,243443130
C689677,FR0087,6.6,10000,22062021 10374400,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,5255,5339095765,121721565
C689709,FR0087,6.6,250000,22062021 10401500,BRI DANAREKSA SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-BPJS TK - JHT,BMRIINVT-DEPO,null,OR,131370,133472314110,3042923310
C689713,FR0087,6.6,200000,22062021 10402400,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,105096,106777851288,2434338648
C689742,FR0087,6.6,250000,22062021 10441500,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,131370,133472314110,3042923310
C689752,FR0087,6.6,1000,22062021 10455700,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,525,533401575,12160575
C689770,FR0087,6.6,250000,22062021 10490500,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-BPJS TK,BMRIINVT-DEPO,null,OR,131370,133472314110,3042923310
C689777,FR0087,6.6,3000,22062021 10493400,PT. BANK MANDIRI (PERSERO)  TBK,PT. BANK MANDIRI (PERSERO)  TBK,CR-IB-PT. BANK MANDIRI (PERSERO)  TBK-00,BMRIDEPO,null,OR,1576,1601220728,36504888
C689779,FR0087,6.6,50000,22062021 10493900,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,26273,26693446819,608561499
C689797,FR0087,6.6,4000,22062021 10513000,PT. MANDIRI SEKURITAS,STANDCHART BANK,CR-SC-STANDCHART BANK SUB-REGISTRY - INVESTOR-mandiri sekuri,SCBLINVT-DEPO,null,OR,2101,2134622303,48665463
C689817,FR0087,6.6,250000,22062021 10571400,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IS-KUSTODIAN PT. BRI(PERSERO) TBK - INVESTOR-BPJS TK JP,BRININVT-DEPO,null,OR,131369,133471298107,3042900147
C689826,FR0087,6.6,100000,22062021 10585900,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-KUSTODIAN PT. BRI(PERSERO) TBK - INVESTOR-ASABRI,BRININVT-DEPO,null,OR,52547,53387909641,1217146161
C689065,FR0087,6.61,10000,22062021 09402700,BRI DANAREKSA SEKURITAS,PT BANK CIMB NIAGA TBK,CR-SC-CUSTODIAN SERVICES BANKNIAGA - INVESTOR-Danareksa Seku,BNIAINVT-DEPO,null,OR,0,0,0
C689135,FR0087,6.61,25000,22062021 09562200,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689216,FR0087,6.61,50000,22062021 10075800,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689225,FR0087,6.61,2000,22062021 10084800,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689238,FR0087,6.61,30000,22062021 10102000,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,0,0,0
C689248,FR0087,6.61,100000,22062021 10111500,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689330,FR0087,6.61,10000,22062021 10174300,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BANK DKI,BRINDEPO,null,OR,0,0,0
C689515,FR0087,6.6,30000,22062021 10302300,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,15764,16016271292,365141532
C689363,FR0087,6.61,55000,22062021 10200500,PT. BANK MANDIRI (PERSERO)  TBK,PT. BANK MANDIRI (PERSERO)  TBK,CR-IB-PT. BANK MANDIRI (PERSERO)  TBK-00,BMRIDEPO,null,OR,0,0,0
C689390,FR0087,6.61,20000,22062021 10223700,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689401,FR0087,6.61,50000,22062021 10235000,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689414,FR0087,6.61,100000,22062021 10245000,KC JPMORGAN CHASE BANK  N.A.,KC JPMORGAN CHASE BANK  N.A.,CR-IB-KC JPMORGAN CHASE BANK N.A.-00,CHASDEPO,null,OR,0,0,0
C689424,FR0087,6.61,50000,22062021 10253900,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,0,0,0
C689494,FR0087,6.61,30000,22062021 10292100,PT. BANK ANZ INDONESIA,PT. BANK ANZ INDONESIA,CR-IB-PT. BANK ANZ INDONESIA-00,ANZBDEPO,null,OR,0,0,0
C689516,FR0087,6.61,100000,22062021 10302500,STANDCHART BANK,STANDCHART BANK,CR-IB-STANDCHART BANK-00,SCBLDEPO,null,OR,0,0,0
C689520,FR0087,6.61,30000,22062021 10304900,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689527,FR0087,6.61,2000,22062021 10311300,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IS-PT. BANK CENTRAL ASIA TBK-ARAKSA,CENADEPO,null,OR,0,0,0
C689554,FR0087,6.61,25000,22062021 10323800,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689591,FR0087,6.61,20000,22062021 10340700,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,0,0,0
C689604,FR0087,6.61,30000,22062021 10342600,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689626,FR0087,6.61,30000,22062021 10351600,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-SC-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-DANAREKSA SEK,BRINDEPO,null,OR,0,0,0
C689643,FR0087,6.61,100000,22062021 10355600,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689647,FR0087,6.61,25000,22062021 10360900,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK MANDIRI (PERSERO)  TBK,CR-IS-BANK MANDIRI SUB REGISTRY - INVESTOR-TASPEN LIFE,BMRIINVT-DEPO,null,OR,0,0,0
C689790,FR0087,6.62,100000,22062021 10510100,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689798,FR0087,6.62,150000,22062021 10513700,CITIBANK  N.A.,CITIBANK  N.A.,CR-IB-CITIBANK  N.A.-00,CITIDEPO,null,OR,0,0,0
C689122,FR0087,6.63,25000,22062021 09534500,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BPD JAMBI,BRINDEPO,null,OR,0,0,0
C689228,FR0087,6.63,50000,22062021 10090400,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689242,FR0087,6.63,2000,22062021 10104700,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689265,FR0087,6.63,200000,22062021 10123300,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689274,FR0087,6.63,100000,22062021 10125300,PT. PAN INDONESIA BANK,PT. PAN INDONESIA BANK,CR-IB-PT. PAN INDONESIA BANK-00,PINBDEPO,null,OR,0,0,0
C689343,FR0087,6.63,10000,22062021 10182600,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BANK DKI,BRINDEPO,null,OR,0,0,0
C689389,FR0087,6.63,5000,22062021 10223000,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689393,FR0087,6.63,20000,22062021 10230100,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689403,FR0087,6.63,50000,22062021 10235900,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689418,FR0087,6.63,50000,22062021 10250600,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689428,FR0087,6.63,200000,22062021 10255000,KC JPMORGAN CHASE BANK  N.A.,KC JPMORGAN CHASE BANK  N.A.,CR-IB-KC JPMORGAN CHASE BANK N.A.-00,CHASDEPO,null,OR,0,0,0
C689450,FR0087,6.63,4000,22062021 10271000,PT. MANDIRI SEKURITAS,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Mandiri Sekuritas,BMRIINVT-DEPO,null,OR,0,0,0
C689543,FR0087,6.63,1000,22062021 10321700,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IS-PT. BANK CENTRAL ASIA TBK-ARAKSA,CENADEPO,null,OR,0,0,0
C689223,FR0087,6.62,50000,22062021 10083100,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689230,FR0087,6.62,50000,22062021 10092800,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,0,0,0
C689232,FR0087,6.62,2000,22062021 10094500,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-Trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689235,FR0087,6.62,50000,22062021 10100400,PT. BANK MAYBANK INDONESIA  TBK,PT. BANK MAYBANK INDONESIA  TBK,CR-IB-PT. BANK MAYBANK INDONESIA  TBK-00,IBBKDEPO,null,OR,0,0,0
C689259,FR0087,6.62,200000,22062021 10120900,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689282,FR0087,6.62,100000,22062021 10132200,PT. PAN INDONESIA BANK,PT. PAN INDONESIA BANK,CR-IB-PT. PAN INDONESIA BANK-00,PINBDEPO,null,OR,0,0,0
C689336,FR0087,6.62,10000,22062021 10180500,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-BANK DKI,BRINDEPO,null,OR,0,0,0
C689360,FR0087,6.62,30000,22062021 10194200,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689412,FR0087,6.62,50000,22062021 10244100,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689413,FR0087,6.62,50000,22062021 10244700,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,0,0,0
C689421,FR0087,6.62,700000,22062021 10252200,KC JPMORGAN CHASE BANK  N.A.,KC JPMORGAN CHASE BANK  N.A.,CR-IB-KC JPMORGAN CHASE BANK N.A.-00,CHASDEPO,null,OR,0,0,0
C689517,FR0087,6.62,50000,22062021 10302700,PT. BANK NEGARA INDONESIA (PERSE,PT. BANK NEGARA INDONESIA (PERSE,CR-IB-PT. BANK NEGARA INDONESIA (PERSERO)  TBK-00,BNINDEPO,null,OR,0,0,0
C689531,FR0087,6.62,2000,22062021 10313500,PT. BANK CENTRAL ASIA  TBK,PT. BANK CENTRAL ASIA  TBK,CR-IS-PT. BANK CENTRAL ASIA TBK-ARAKSA,CENADEPO,null,OR,0,0,0
C689660,FR0087,6.62,100000,22062021 10364600,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689683,FR0087,6.62,100000,22062021 10380600,CITIBANK  N.A.,CITIBANK  N.A.,CR-IB-CITIBANK  N.A.-00,CITIDEPO,null,OR,0,0,0
C689735,FR0087,6.62,7000,22062021 10430000,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689739,FR0087,6.62,20000,22062021 10434300,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689746,FR0087,6.62,200000,22062021 10451300,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,0,0,0
C689747,FR0087,6.62,20000,22062021 10451600,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,0,0,0
C689751,FR0087,6.62,5000,22062021 10455500,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,0,0,0
C689755,FR0087,6.62,1000,22062021 10462800,PT. BANK PERMATA  TBK,PT. BANK PERMATA  TBK,CR-IB-PT. BANK PERMATA  TBK-00,BBBADEPO,null,OR,0,0,0
C689674,FR0087,6.63,20000,22062021 10373000,PT BANK CIMB NIAGA TBK,PT BANK CIMB NIAGA TBK,CR-IB-PT BANK CIMB NIAGA TBK-00,BNIADEPO,null,OR,0,0,0
C689731,FR0087,6.63,7000,22062021 10422600,PT. TRIMEGAH SEKURITAS INDONESIA,PT. BANK MANDIRI (PERSERO)  TBK,CR-SC-BANK MANDIRI SUB REGISTRY - INVESTOR-trimegah,BMRIINVT-DEPO,null,OR,0,0,0
C689364,FR0087,6.64,30000,22062021 10201000,PT BANK OCBC NISP  TBK,PT BANK OCBC NISP  TBK,CR-IB-PT BANK OCBC NISP  TBK-00,NISPDEPO,null,OR,0,0,0
C689404,FR0087,6.64,100000,22062021 10240000,PT. BANK RAKYAT INDONESIA (PERSE,PT. BANK RAKYAT INDONESIA (PERSE,CR-IB-PT. BANK RAKYAT INDONESIA (PERSERO)  TBK-00,BRINDEPO,null,OR,0,0,0
